MinTemp,MaxTemp,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,Rainfall,RISK_MM,RainToday,RainTomorrow
10.6,18.6,41,13,30,54,53,1026.1,1024.6,1,1,16.2,18,0,0.4,0,0
15,28.6,50,13,31,69,25,1008.2,1003.2,4,1,20.7,27.7,0,0,0,0
15,28.6,50,13,31,69,25,1008.2,1003.2,4,1,20.7,27.7,0,0,0,0
10.9,20.9,61,31,30,42,31,1018.1,1015.7,1,1,16,19.2,0,0,0,0
10.9,20.9,61,31,30,42,31,1018.1,1015.7,1,1,16,19.2,0,0,0,0
11.3,22.2,46,22,17,44,31,1017.2,1013.7,1,1,16,21.9,0,0,0,0
11.3,22.2,46,22,17,44,31,1017.2,1013.7,1,1,16,21.9,0,0,0,0
15.4,22.2,67,20,39,38,37,1010.3,1009.8,1,1,18.8,21.3,0,0,0,0
15.4,22.2,67,20,39,38,37,1010.3,1009.8,1,1,18.8,21.3,0,0,0,0
11.8,23.5,61,17,41,44,29,1014,1009.9,0,1,18.2,22.5,0,0,0,0
14.1,18.3,50,30,26,76,67,1035.2,1033.7,3,3,16.5,17.8,0.6,0.4,0,0
14.1,18.3,50,30,26,76,67,1035.2,1033.7,3,3,16.5,17.8,0.6,0.4,0,0
11.3,19,22,13,7,75,83,1031.7,1027.4,7,8,15.1,17.5,0,0,0,0
11.3,19,22,13,7,75,83,1031.7,1027.4,7,8,15.1,17.5,0,0,0,0
9.2,19.7,24,15,6,59,48,1032,1028.4,7,7,14.2,18.6,0,0,0,0
9.2,19.7,24,15,6,59,48,1032,1028.4,7,7,14.2,18.6,0,0,0,0
11.3,22.3,26,15,13,60,38,1025.3,1021.6,6,6,14.8,20.3,0,0,0,0
11.3,22.3,26,15,13,60,38,1025.3,1021.6,6,6,14.8,20.3,0,0,0,0
15.7,21.1,31,13,17,74,52,1020.5,1020,8,6,17.4,19.5,0.4,0,0,0
15.7,21.1,31,13,17,74,52,1020.5,1020,8,6,17.4,19.5,0.4,0,0,0
10.7,16.5,35,9,17,63,45,1016.4,1012.2,8,7,13.2,16,0,0,0,0
10.7,16.5,35,9,17,63,45,1016.4,1012.2,8,7,13.2,16,0,0,0,0
6.9,14.8,50,24,22,44,50,1023.8,1022.4,1,1,10,14.7,0,0,0,0
6.9,14.8,50,24,22,44,50,1023.8,1022.4,1,1,10,14.7,0,0,0,0
7.1,19.3,28,17,13,63,42,1021.9,1017.7,3,2,10.1,19.2,0,0,0,0
7.1,19.3,28,17,13,63,42,1021.9,1017.7,3,2,10.1,19.2,0,0,0,0
10.4,21,28,17,6,56,46,1028.1,1026.9,2,1,14,20.2,0,0,0,0
10.4,21,28,17,6,56,46,1028.1,1026.9,2,1,14,20.2,0,0,0,0
11.1,23.6,65,24,30,74,30,1024.3,1019.1,5,1,12.6,22.9,0,0,0,0
11.1,23.6,65,24,30,74,30,1024.3,1019.1,5,1,12.6,22.9,0,0,0,0
13.6,20.3,31,15,13,67,43,1031.1,1027,7,7,15.2,19.3,0,0,0,0
13.6,20.3,31,15,13,67,43,1031.1,1027,7,7,15.2,19.3,0,0,0,0
9.4,19.7,33,15,9,69,62,1028.4,1025.6,4,3,13,18.4,0,0,0,0
11.3,21.9,22,15,13,65,51,1023,1019.7,5,7,15.1,18.7,0,0,0,0
11.3,21.9,22,15,13,65,51,1023,1019.7,5,7,15.1,18.7,0,0,0,0
6.9,17.6,22,15,13,66,68,1032.8,1031,0,1,10.8,16.6,0,0,0,0
6.9,17.6,22,15,13,66,68,1032.8,1031,0,1,10.8,16.6,0,0,0,0
8.5,19,19,13,15,71,55,1033.4,1029.9,7,6,12.3,17.2,0,0,0,0
6.1,14.1,46,15,22,50,56,1026.4,1024.6,1,1,9.7,13.4,0,0,0,0
6.1,14.1,46,15,22,50,56,1026.4,1024.6,1,1,9.7,13.4,0,0,0,0
5.4,18.5,28,17,9,59,28,1022.1,1017.9,1,1,9.4,17.7,0,0,0,0
5.4,18.5,28,17,9,59,28,1022.1,1017.9,1,1,9.4,17.7,0,0,0,0
5.8,17.4,44,17,30,50,32,1016.2,1013.3,1,1,9.5,16,0,0,0,0
7.2,15.9,31,15,15,74,65,1022.4,1019,4,7,10.9,14.6,0,0.2,0,0
7.2,15.9,31,15,15,74,65,1022.4,1019,4,7,10.9,14.6,0,0.2,0,0
5.8,16.1,22,9,7,53,44,1018.2,1016,1,3,10.4,14.8,0,0,0,0
5.8,16.1,22,9,7,53,44,1018.2,1016,1,3,10.4,14.8,0,0,0,0
7.9,20.1,37,11,26,76,46,1033.1,1029.2,1,1,12.2,18.8,1,0,0,0
7.9,20.1,37,11,26,76,46,1033.1,1029.2,1,1,12.2,18.8,1,0,0,0
10.4,21.6,33,15,20,39,28,1017.3,1015.5,1,1,16.3,20.3,0,0,0,0
10.4,21.6,33,15,20,39,28,1017.3,1015.5,1,1,16.3,20.3,0,0,0,0
8.5,16.1,52,28,28,38,29,1025.3,1024.5,1,1,10.8,14.6,0,0,0,0
8.5,16.1,52,28,28,38,29,1025.3,1024.5,1,1,10.8,14.6,0,0,0,0
7.5,17,28,13,15,58,52,1034.9,1030.2,3,1,11.7,15.9,0,0,0,0
7.5,17,28,13,15,58,52,1034.9,1030.2,3,1,11.7,15.9,0,0,0,0
10.6,21.5,33,17,13,40,28,1021.4,1019.2,2,1,16.5,19.8,0,0,0,0
10.6,21.5,33,17,13,40,28,1021.4,1019.2,2,1,16.5,19.8,0,0,0,0
11.2,25.2,50,15,28,74,24,1015.4,1009.8,5,5,13.9,24.6,0,0,0,0
11.2,25.2,50,15,28,74,24,1015.4,1009.8,5,5,13.9,24.6,0,0,0,0
8.5,15.7,35,15,9,53,38,1022.9,1018.8,7,4,9.9,14.5,0,0,0,0
8.5,15.7,35,15,9,53,38,1022.9,1018.8,7,4,9.9,14.5,0,0,0,0
6.9,15.4,44,26,20,42,51,1016.4,1016.7,3,7,11.3,14.1,0,0,0,0
6.9,15.4,44,26,20,42,51,1016.4,1016.7,3,7,11.3,14.1,0,0,0,0
7.1,15,44,9,26,66,59,1024.6,1022.5,5,1,11,14.2,0,0,0,0
7.1,15,44,9,26,66,59,1024.6,1022.5,5,1,11,14.2,0,0,0,0
8.5,21.3,33,13,9,58,30,1017.6,1012.7,1,1,13.5,20.2,0,0,0,0
8.5,21.3,33,13,9,58,30,1017.6,1012.7,1,1,13.5,20.2,0,0,0,0
6.8,19.1,80,13,37,44,30,1007.8,1003.8,1,1,13.3,17.4,0,0,0,0
6.8,19.1,80,13,37,44,30,1007.8,1003.8,1,1,13.3,17.4,0,0,0,0
7.1,19,46,13,17,48,44,1025.1,1023.3,1,1,12.9,16.9,0,0,0,0
7.1,19,46,13,17,48,44,1025.1,1023.3,1,1,12.9,16.9,0,0,0,0
10.8,20.8,33,11,24,67,54,1027.3,1021.1,5,4,15,18.8,0,0,0,0
10.8,20.8,33,11,24,67,54,1027.3,1021.1,5,4,15,18.8,0,0,0,0
10,14.9,39,24,20,42,51,1020.8,1021.1,1,2,12.1,13.8,0,0,0,0
10,14.9,39,24,20,42,51,1020.8,1021.1,1,2,12.1,13.8,0,0,0,0
8.4,20.9,31,13,20,59,53,1028.2,1024.7,1,1,14.9,19.1,0,0,0,0
8.4,20.9,31,13,20,59,53,1028.2,1024.7,1,1,14.9,19.1,0,0,0,0
9.7,23.9,37,15,22,59,51,1025.6,1020.8,0,7,15.2,21.3,0,0,0,0
10.5,18.9,52,28,24,49,57,1019.8,1018.8,3,5,14.7,17.6,0,0,0,0
10.5,18.9,52,28,24,49,57,1019.8,1018.8,3,5,14.7,17.6,0,0,0,0
7.4,16.1,48,15,30,64,54,1020.2,1017.5,1,3,11.8,15.8,0,0,0,0
7.4,16.1,48,15,30,64,54,1020.2,1017.5,1,3,11.8,15.8,0,0,0,0
8.6,17.4,39,24,17,46,42,1015.7,1013.4,1,1,13.5,16.2,0,0,0,0
8.6,17.4,39,24,17,46,42,1015.7,1013.4,1,1,13.5,16.2,0,0,0,0
10.2,17.7,39,13,24,43,52,1023.1,1022,1,1,16.3,16.6,0,0,0,0
10.2,17.7,39,13,24,43,52,1023.1,1022,1,1,16.3,16.6,0,0,0,0
14.4,22.9,44,9,31,49,40,1032,1027.1,1,0,18.9,21.7,0,0,0,0
14.4,22.9,44,9,31,49,40,1032,1027.1,1,0,18.9,21.7,0,0,0,0
12.6,24.4,33,11,26,56,54,1028.3,1024.9,1,1,19.7,22.1,0,0,0,0
12.6,24.4,33,11,26,56,54,1028.3,1024.9,1,1,19.7,22.1,0,0,0,0
14.1,30.5,67,24,33,27,21,1014.9,1008.6,1,3,23.8,29.5,0,0,0,0
14.1,30.5,67,24,33,27,21,1014.9,1008.6,1,3,23.8,29.5,0,0,0,0
12.2,20.2,35,20,26,44,66,1017.7,1015.2,2,3,17.1,18.2,0,0,0,0
12.2,24.5,43,15,24,74,54,1019.9,1014.9,1,2,16.8,21.9,0.6,0.2,0,0
12.2,24.5,43,15,24,74,54,1019.9,1014.9,1,2,16.8,21.9,0.6,0.2,0,0
15.2,17.6,74,30,44,46,59,1017,1017.7,3,2,17.5,16.3,0.2,0,0,0
11.6,25,37,17,26,53,45,1019.5,1015.3,0,1,19.2,23.2,0,0,0,0
11.6,25,37,17,26,53,45,1019.5,1015.3,0,1,19.2,23.2,0,0,0,0
16.4,24.8,41,9,28,62,57,1026.3,1022.5,4,1,21.3,23.8,0,0,0,0
16.4,24.8,41,9,28,62,57,1026.3,1022.5,4,1,21.3,23.8,0,0,0,0
14.4,31.3,33,17,19,54,33,1030.6,1024.3,0,1,21.9,29.5,0,0,0,0
14.4,31.3,33,17,19,54,33,1030.6,1024.3,0,1,21.9,29.5,0,0,0,0
15.6,37.5,30,13,15,37,9,1023.8,1020.6,1,7,22.5,37.3,0,0,0,0
15.6,37.5,30,13,15,37,9,1023.8,1020.6,1,7,22.5,37.3,0,0,0,0
19,20.3,78,46,31,63,68,1029.6,1033.7,5,7,19.5,18,0,0,0,0
19,20.3,78,46,31,63,68,1029.6,1033.7,5,7,19.5,18,0,0,0,0
17.4,24.7,41,20,28,48,44,1034.3,1029.6,7,5,20.3,23.1,0,0,0,0
17.4,24.7,41,20,28,48,44,1034.3,1029.6,7,5,20.3,23.1,0,0,0,0
16.1,26.2,28,9,17,76,46,1028.9,1025.6,1,4,19.2,24,0,0,0,0
18.1,32,48,11,26,61,43,1021.6,1018.2,0,1,23.3,29.4,0,0,0,0
18.1,32,48,11,26,61,43,1021.6,1018.2,0,1,23.3,29.4,0,0,0,0
18.9,22.6,37,26,17,68,61,1029.3,1027.9,8,7,19.5,21.2,1,1,0,0
18.9,22.6,37,26,17,68,61,1029.3,1027.9,8,7,19.5,21.2,1,1,0,0
19.2,27.1,46,9,33,78,53,1026.4,1022.2,7,4,21.5,24.7,1,0,0,0
15.5,25.8,52,11,35,62,57,1021.9,1017.4,2,3,20.2,22.3,0,0,0,0
15.5,25.8,52,11,35,62,57,1021.9,1017.4,2,3,20.2,22.3,0,0,0,0
13.7,23.3,39,0,28,52,35,1023.6,1021.9,5,1,18.5,22.6,0,0,0,0
13.7,23.3,39,0,28,52,35,1023.6,1021.9,5,1,18.5,22.6,0,0,0,0
16.6,25.9,54,30,33,57,55,1021.7,1018.2,7,8,22.7,23.9,0,0,0,0
16.6,25.9,54,30,33,57,55,1021.7,1018.2,7,8,22.7,23.9,0,0,0,0
13.8,23.3,33,9,20,64,47,1021.4,1017.3,5,1,18.8,21.9,0,0,0,0
13.8,23.3,33,9,20,64,47,1021.4,1017.3,5,1,18.8,21.9,0,0,0,0
15.8,27.3,39,9,22,57,35,1015.9,1013.1,3,7,21.7,26.2,0,0,0,0
17.6,37.1,57,13,28,38,14,1013.5,1009.4,5,1,25.8,36.7,0,0,0,0
17.6,37.1,57,13,28,38,14,1013.5,1009.4,5,1,25.8,36.7,0,0,0,0
20.9,42.8,69,9,43,61,7,1012.2,1006.1,1,1,27.2,42.3,0,0,0,0
20.9,42.8,69,9,43,61,7,1012.2,1006.1,1,1,27.2,42.3,0,0,0,0
18.3,23.2,37,20,20,55,52,1019.8,1016.7,7,8,20.1,22.1,0,0,0,0
18.3,23.2,37,20,20,55,52,1019.8,1016.7,7,8,20.1,22.1,0,0,0,0
18.1,26.7,57,6,37,58,50,1017.3,1013.6,4,1,22.7,25.3,0,0,0,0
18.1,26.7,57,6,37,58,50,1017.3,1013.6,4,1,22.7,25.3,0,0,0,0
21,39.2,72,31,59,28,9,999.4,1000.1,1,2,33.4,36.8,0,0,0,0
21,39.2,72,31,59,28,9,999.4,1000.1,1,2,33.4,36.8,0,0,0,0
16.8,24.6,43,26,30,67,48,1016.8,1016,8,8,21.7,23.4,0.2,0.8,0,0
16.8,24.6,43,26,30,67,48,1016.8,1016,8,8,21.7,23.4,0.2,0.8,0,0
18.2,28.5,57,13,33,71,58,1012.5,1008.4,4,1,21.2,25.3,0,0,0,0
18.2,28.5,57,13,33,71,58,1012.5,1008.4,4,1,21.2,25.3,0,0,0,0
18.7,20.4,67,31,50,79,72,1015.1,1017.3,7,7,19.7,18.2,0,0.2,0,0
18.7,20.4,67,31,50,79,72,1015.1,1017.3,7,7,19.7,18.2,0,0.2,0,0
15.5,24.2,33,11,22,62,43,1026.4,1024.1,4,3,19.4,22.5,0,0,0,0
15.5,24.2,33,11,22,62,43,1026.4,1024.1,4,3,19.4,22.5,0,0,0,0
17.8,27.8,41,9,28,56,43,1020.5,1017.6,3,5,23.1,26.2,0,0,0,0
17.8,27.8,41,9,28,56,43,1020.5,1017.6,3,5,23.1,26.2,0,0,0,0
20.8,26.4,50,31,20,66,63,1018.5,1015.6,7,7,23.5,24.6,0,1,0,0
20.8,26.4,50,31,20,66,63,1018.5,1015.6,7,7,23.5,24.6,0,1,0,0
18.2,23,41,19,28,56,50,1014.9,1015.3,3,4,21.1,20.4,0,0,0,0
18.2,23,41,19,28,56,50,1014.9,1015.3,3,4,21.1,20.4,0,0,0,0
18,29.2,33,6,22,68,50,1015.2,1013.4,3,3,23,27.2,0,0,0,0
18,29.2,33,6,22,68,50,1015.2,1013.4,3,3,23,27.2,0,0,0,0
20.5,33.4,61,13,37,52,37,1014.4,1012.2,1,1,27.7,30.2,0,0,0,0
20.5,33.4,61,13,37,52,37,1014.4,1012.2,1,1,27.7,30.2,0,0,0,0
19.3,32,76,11,46,58,45,1013.3,1008,1,1,25.2,30,0,0,0,0
17.6,26.6,41,9,28,50,40,1018.6,1015.3,5,4,22.8,25.7,0,1,0,0
17.6,26.6,41,9,28,50,40,1018.6,1015.3,5,4,22.8,25.7,0,1,0,0
16.3,23.8,37,24,26,57,40,1022.6,1020.9,6,1,19.8,23.4,0,0,0,0
16.3,23.8,37,24,26,57,40,1022.6,1020.9,6,1,19.8,23.4,0,0,0,0
18.1,28.7,44,9,31,60,43,1019.4,1016.6,1,5,23.4,26.1,0,0,0,0
18.1,28.7,44,9,31,60,43,1019.4,1016.6,1,5,23.4,26.1,0,0,0,0
18.1,25.3,31,6,19,68,57,1013.4,1012.5,7,7,21.1,23.8,0,0,0,0
18.1,25.3,31,6,19,68,57,1013.4,1012.5,7,7,21.1,23.8,0,0,0,0
19.1,28.8,50,13,30,64,49,1020.3,1017.2,3,1,24,27.7,0,0,0,0
19.1,28.8,50,13,30,64,49,1020.3,1017.2,3,1,24,27.7,0,0,0,0
23.7,33.6,70,13,37,51,84,1010.2,1012.4,6,7,29,23.8,0,0,0,0
23.7,33.6,70,13,37,51,84,1010.2,1012.4,6,7,29,23.8,0,0,0,0
21.1,31.1,46,4,28,67,58,1019.6,1015.9,3,1,23.6,27.2,0,0,0,0
17.2,27.6,39,9,24,68,50,1020.6,1017.5,2,2,21.4,25.5,0,0,0,0
17.2,27.6,39,9,24,68,50,1020.6,1017.5,2,2,21.4,25.5,0,0,0,0
22.2,40.3,56,9,26,37,27,1012.4,1009.3,1,6,29.1,36.3,0,0,0,0
22.2,40.3,56,9,26,37,27,1012.4,1009.3,1,6,29.1,36.3,0,0,0,0
20.2,25.3,37,17,17,82,66,1013.5,1012.1,8,7,21.2,23.6,1,0,0,0
20.4,26.5,41,15,22,63,59,1018,1016.6,5,3,23.7,25.7,0.4,0,0,0
20.4,26.5,41,15,22,63,59,1018,1016.6,5,3,23.7,25.7,0.4,0,0,0
21.5,26.7,52,31,24,76,57,1020.8,1019.7,6,1,22.9,25.1,0.4,0,0,0
21.5,26.7,52,31,24,76,57,1020.8,1019.7,6,1,22.9,25.1,0.4,0,0,0
20.4,27.9,35,11,24,72,56,1015.7,1014.1,3,7,24.2,26.9,0,0,0,0
20.4,27.9,35,11,24,72,56,1015.7,1014.1,3,7,24.2,26.9,0,0,0,0
22.4,30.6,52,17,31,59,49,1014.5,1011,1,1,25.9,29.7,0,0,0,0
22.4,30.6,52,17,31,59,49,1014.5,1011,1,1,25.9,29.7,0,0,0,0
22.4,27.3,35,15,22,81,67,1011.8,1007.7,7,3,23.8,26.9,0,0,0,0
22.4,27.3,35,15,22,81,67,1011.8,1007.7,7,3,23.8,26.9,0,0,0,0
18.9,24,52,28,24,66,49,1011.4,1008.7,3,1,20,22.4,0,0,0,0
18.9,24,52,28,24,66,49,1011.4,1008.7,3,1,20,22.4,0,0,0,0
21.5,31.9,43,15,28,66,54,1012.3,1009.5,4,1,25.5,30.6,0,0,0,0
21.5,31.9,43,15,28,66,54,1012.3,1009.5,4,1,25.5,30.6,0,0,0,0
22.3,31.1,48,11,26,58,46,1021.2,1017.3,1,1,26.7,30.6,0,0,0,0
22.3,31.1,48,11,26,58,46,1021.2,1017.3,1,1,26.7,30.6,0,0,0,0
22.5,37.8,48,13,20,64,36,1012.3,1008.8,0,0,26.7,36.3,0,0,0,0
22.5,37.8,48,13,20,64,36,1012.3,1008.8,0,0,26.7,36.3,0,0,0,0
22.2,28.5,35,15,24,62,49,1019.3,1019,7,5,25.1,26.5,0,0,0,0
22.2,28.5,35,15,24,62,49,1019.3,1019,7,5,25.1,26.5,0,0,0,0
21,24.9,39,24,30,85,78,1021.3,1020.7,7,5,22.6,23.8,0,0,0,0
21,24.9,39,24,30,85,78,1021.3,1020.7,7,5,22.6,23.8,0,0,0,0
20.9,30.6,54,17,31,60,49,1021.1,1018.6,7,7,25.1,28.7,0,0,0,0
20.9,30.6,54,17,31,60,49,1021.1,1018.6,7,7,25.1,28.7,0,0,0,0
23.4,30.4,48,15,35,72,49,1022,1020,7,2,25.1,28.3,0,0,0,0
23.4,30.4,48,15,35,72,49,1022,1020,7,2,25.1,28.3,0,0,0,0
19.6,29.9,54,17,35,63,50,1022.9,1021,2,1,25.2,28.2,0,0,0,0
19.6,29.9,54,17,35,63,50,1022.9,1021,2,1,25.2,28.2,0,0,0,0
23,29.8,41,24,30,61,52,1023.3,1022.4,1,3,26.3,27.8,0,0,0,0
23,29.8,41,24,30,61,52,1023.3,1022.4,1,3,26.3,27.8,0,0,0,0
21.7,25.3,46,9,28,91,84,1019.7,1019,7,7,22.9,24.2,0,0,0,0
21.7,25.3,46,9,28,91,84,1019.7,1019,7,7,22.9,24.2,0,0,0,0
21.8,30.9,52,9,30,72,53,1019.5,1017.6,1,2,26.2,29.3,0,0,0,0
21.8,30.9,52,9,30,72,53,1019.5,1017.6,1,2,26.2,29.3,0,0,0,0
23.2,29.6,39,19,31,61,50,1020.5,1017.7,4,7,26.4,28.5,0,0,0,0
15.2,21.6,48,19,28,40,47,1010.9,1011.4,1,1,18.6,20.9,1,0,0,0
15.2,21.6,48,19,28,40,47,1010.9,1011.4,1,1,18.6,20.9,1,0,0,0
19.9,25.4,44,13,13,69,57,1018.7,1016.1,7,7,21.5,24.1,0,0,0,0
19.9,25.4,44,13,13,69,57,1018.7,1016.1,7,7,21.5,24.1,0,0,0,0
17.5,26.3,31,9,15,74,56,1018.6,1015.9,2,2,20.6,25.4,0,0,0,0
17,27.1,43,13,28,68,48,1019.1,1014.9,3,1,20.3,26.8,0,0,0,0
17,27.1,43,13,28,68,48,1019.1,1014.9,3,1,20.3,26.8,0,0,0,0
17.7,30.4,43,15,24,51,18,1016.3,1014.6,7,3,21.8,29.6,0,0.4,0,0
19.6,20.5,54,31,22,61,57,1023.1,1022.3,8,7,19.7,20.2,0,0,0,0
19.6,20.5,54,31,22,61,57,1023.1,1022.3,8,7,19.7,20.2,0,0,0,0
16.2,23.2,30,13,17,64,58,1021.9,1018.8,2,7,20.5,22.6,0.2,0,0,0
16.2,23.2,30,13,17,64,58,1021.9,1018.8,2,7,20.5,22.6,0.2,0,0,0
15.8,28,31,11,26,59,44,1019.6,1015.2,5,3,20.6,24.7,0,0,0,0
15.7,24.2,41,15,20,84,58,1030.4,1027.4,7,7,19,23.6,0.2,0.2,0,0
15.7,24.2,41,15,20,84,58,1030.4,1027.4,7,7,19,23.6,0.2,0.2,0,0
16.6,26.3,39,11,30,63,48,1026.3,1021.5,6,5,23.2,25.2,0.2,0,0,0
16.8,27.1,37,11,13,67,42,1021,1017.7,6,7,21,25.5,0,0.4,0,0
17.5,27,31,11,28,71,65,1023,1018.7,2,5,22.7,24.8,0,0,0,0
17.5,27,31,11,28,71,65,1023,1018.7,2,5,22.7,24.8,0,0,0,0
13.9,23.2,31,9,22,68,59,1030.8,1027.5,3,3,20.1,22.1,0,0,0,0
13.9,23.2,31,9,22,68,59,1030.8,1027.5,3,3,20.1,22.1,0,0,0,0
15.9,27.2,28,13,15,72,46,1024.8,1021.2,7,1,20.5,26.2,0,0,0,0
15.9,27.2,28,13,15,72,46,1024.8,1021.2,7,1,20.5,26.2,0,0,0,0
16.1,26.5,30,11,19,72,61,1022.8,1018.3,4,8,20.1,23.6,0,0,0,0
12.2,26.9,41,9,28,47,19,1012.6,1006.1,1,0,18.1,25.6,0,0,0,0
12.2,26.9,41,9,28,47,19,1012.6,1006.1,1,0,18.1,25.6,0,0,0,0
13.6,25.1,26,17,15,59,40,1019.5,1017.1,4,1,18.3,22.8,0,0,0,0
13.6,25.1,26,17,15,59,40,1019.5,1017.1,4,1,18.3,22.8,0,0,0,0
12.2,24.5,26,13,19,63,62,1021.1,1018.3,0,6,17.2,21.9,0,0,0,0
12.9,23.7,50,13,24,37,28,1015.4,1012.2,1,6,17.7,20.5,0,0,0,0
12.9,23.7,50,13,24,37,28,1015.4,1012.2,1,6,17.7,20.5,0,0,0,0
13.5,26.1,39,19,13,48,40,1021.5,1019.4,1,1,19.9,23.3,0,0,0,0
13.5,26.1,39,19,13,48,40,1021.5,1019.4,1,1,19.9,23.3,0,0,0,0
12.4,26,33,7,11,39,30,1017.5,1013.3,6,5,18.5,24.6,0,0,0,0
12.4,26,33,7,11,39,30,1017.5,1013.3,6,5,18.5,24.6,0,0,0,0
14.4,28.9,35,11,19,46,20,1016.8,1014.1,2,1,20.7,26.8,0,0,0,0
14.4,28.9,35,11,19,46,20,1016.8,1014.1,2,1,20.7,26.8,0,0,0,0
11.8,23.8,48,26,33,44,27,1017.9,1013.1,0,1,16,22,0,0,0,0
11.8,23.8,48,26,33,44,27,1017.9,1013.1,0,1,16,22,0,0,0,0
13.8,21.2,20,13,11,64,58,1027.1,1023.9,6,7,18,20.4,0,0,0,0
13.8,21.2,20,13,11,64,58,1027.1,1023.9,6,7,18,20.4,0,0,0,0
13.2,28.3,65,9,46,84,27,1013.7,1012.6,3,1,16.5,22.8,0,0,0,0
13.2,28.3,65,9,46,84,27,1013.7,1012.6,3,1,16.5,22.8,0,0,0,0
11.4,22.3,63,19,26,41,21,1018.2,1013.6,1,2,15.4,21.2,0,0,0,0
12.7,21.8,48,19,30,50,41,1006.4,1000.1,7,2,15.7,20.6,0.6,0,0,0
12.7,21.8,48,19,30,50,41,1006.4,1000.1,7,2,15.7,20.6,0.6,0,0,0
12,18.6,70,35,41,35,27,1003.5,1001.9,1,1,15.2,17.2,0,0,0,0
11.5,18,39,13,22,70,70,1026.8,1024.4,2,7,15.8,17,0,0,0,0
10.6,21.7,43,20,24,52,36,1011.2,1009.1,1,1,16.6,21,0,0.2,0,0
10.6,21.7,43,20,24,52,36,1011.2,1009.1,1,1,16.6,21,0,0.2,0,0
12.4,22.4,39,7,17,64,39,1017.5,1016.7,1,1,15.8,20.7,0.2,0,0,0
12.4,22.4,39,7,17,64,39,1017.5,1016.7,1,1,15.8,20.7,0.2,0,0,0
7.2,18.2,39,17,13,57,49,1036.1,1035,4,1,10.1,16.1,0,0,0,0
7.2,18.2,39,17,13,57,49,1036.1,1035,4,1,10.1,16.1,0,0,0,0
9.1,22.2,31,11,17,66,36,1035.8,1031.4,1,4,13.8,21.1,0,0,0,0
9.1,22.2,31,11,17,66,36,1035.8,1031.4,1,4,13.8,21.1,0,0,0,0
9.4,22.5,28,15,13,70,39,1025.5,1019.1,1,1,13.3,21.9,0,0,0,0
9.4,22.5,28,15,13,70,39,1025.5,1019.1,1,1,13.3,21.9,0,0,0,0
12.8,20.9,59,15,37,49,31,1004.7,1005,2,1,17.5,19,0,0,0,0
12.8,20.9,59,15,37,49,31,1004.7,1005,2,1,17.5,19,0,0,0,0
12,17.6,76,24,56,42,26,1003.8,1003.4,5,3,16.1,14.5,0,0,0,0
12,17.6,76,24,56,42,26,1003.8,1003.4,5,3,16.1,14.5,0,0,0,0
5.4,16.1,41,15,13,56,37,1020.9,1016.9,6,7,8,15.3,0,0,0,0
5.4,16.1,41,15,13,56,37,1020.9,1016.9,6,7,8,15.3,0,0,0,0
5.6,17.8,41,17,19,60,26,1021.1,1014.9,1,7,9.7,15.9,0,0,0,0
5.6,17.8,41,17,19,60,26,1021.1,1014.9,1,7,9.7,15.9,0,0,0,0
7.8,18.3,41,19,13,53,35,1025.4,1023,1,1,12.3,17.7,0,0,0,0
7.8,18.3,41,19,13,53,35,1025.4,1023,1,1,12.3,17.7,0,0,0,0
6.1,18,30,19,11,60,35,1026.5,1022.5,1,0,10.6,17.7,0,0,0,0
11.5,21.4,65,20,44,41,12,1009.9,1006.8,6,7,17,19.6,0,0,0,0
11.5,21.4,65,20,44,41,12,1009.9,1006.8,6,7,17,19.6,0,0,0,0
5.7,17.3,43,22,15,45,25,1029.5,1025.8,7,2,10.2,17.1,0,0,0,0
5.7,17.3,43,22,15,45,25,1029.5,1025.8,7,2,10.2,17.1,0,0,0,0
7,17.4,30,13,17,64,78,1033.2,1030.2,2,7,10.5,16.1,0,0,0,0
7,17.4,30,13,17,64,78,1033.2,1030.2,2,7,10.5,16.1,0,0,0,0
9.9,25.3,37,13,24,79,39,1024.4,1019.4,1,0,14.4,24.5,0,0,0,0
9.9,25.3,37,13,24,79,39,1024.4,1019.4,1,0,14.4,24.5,0,0,0,0
7.4,18.8,52,28,24,40,25,1012.4,1011.5,1,1,13.8,17.5,0,0,0,0
7.4,18.8,52,28,24,40,25,1012.4,1011.5,1,1,13.8,17.5,0,0,0,0
10.9,19.6,61,24,33,44,33,1012,1013.4,2,3,15.8,17.7,0,0,0,0
10.9,19.6,61,24,33,44,33,1012,1013.4,2,3,15.8,17.7,0,0,0,0
7.3,19.7,52,24,20,54,28,1022.9,1017.8,1,2,11,19.1,0,0,0,0
7.3,19.7,52,24,20,54,28,1022.9,1017.8,1,2,11,19.1,0,0,0,0
10.7,21,28,9,11,76,34,1017.9,1015,7,2,12,20.5,0,0,0,0
10.7,21,28,9,11,76,34,1017.9,1015,7,2,12,20.5,0,0,0,0
9.9,18.6,22,11,11,57,55,1016.9,1012.9,6,8,15.4,16.5,0,1,0,0
8.6,18.1,24,17,15,65,55,1026.1,1022.8,1,1,12.7,17.2,0,0,0,0
8.6,18.1,24,17,15,65,55,1026.1,1022.8,1,1,12.7,17.2,0,0,0,0
